-0.12330742177881511001391601212163,0.43866229697506575746501766843721
-0.39243938530977190426440870396618,-0.62312329311197300896196793473791
-0.27733238642538199369980134179059,-0.16976023139345919332754419883713
-0.0075566542391302228900973325664836,0.76810898587724674158039306348655
1.6767301898088071698822432153975,0.061496712892008434381274639690673
-0.084780256394956329812906403731176,-0.61643917202525078113950485203532
-0.24490553906728879107745910914673,0.34275827761705163210237401472114
0.60167233623858218383162466125214,0.30852244353899221929182772328204
-0.0085502970597371649730256137900142,0.22301248824789052238593001220579
0.25876562339743131024860645084118,-0.096684990920397409497333285344212
