0.09502431850228323,0.05067485237632624,0.09045402983024699,-0.02728822386696218,-0.07646534166401307,-0.01974906296663936,-0.0541777896224328,-0.05559376228413955
-0.01899557452713802,-0.07512479085588897,-0.04546128421488646,-0.005693562070021108,0.00545348069975886,-0.03975868845321399,-0.01344326432566545,-0.00164015212057224
-0.01808756058715286,0.03495851997156389,-0.04546378425473797,0.02264782659616003,0.075067830780138,0.08345307602563752,-0.02624597515485925,0.02500814047084694
-0.04900049956524376,0.02342209391231681,-0.08360587808835374,-0.08626449205482732,-0.04603753801635405,-0.09174906435724961,0.02501032280852206,0.00353269300741039
0.04940609004869504,0.01535794062490244,0.03251384628370543,-0.04934765337481023,0.04336957913637507,-0.001383545637393596,-0.03290035342005681,0.05691084680748369
0.03729154453350146,-0.009378964025255024,0.01383030740509002,-0.01880418541640634,-0.04234636357603878,0.0104718782237947,-0.01356906638977972,-0.01949666147093034
0.01810874583672563,-0.02385094840918286,-0.01634967310523293,0.08333542876891599,-0.113596207190519,-0.03830139330361071,-0.06350031717394722,0.1018430070977897
-0.01282907651555192,0.08188273305064649,0.008926337371863829,0.00308632554445696,-0.05887298890805046,-0.05366724940954119,-0.003542535307226219,-0.03116173020336192
0.1033744001636667,-0.05712902080868112,0.06956691472024089,0.02124219266831499,-0.01703909000012954,-0.05171985939002898,-0.03739321153640889,-0.03392192408950388
-0.06750338095481791,0.07623577196530001,-0.04072451822164491,-0.06086143154397386,0.0008467031506741284,0.001003520486873391,-0.06916781651566457,-0.02372556079707391
0.01216427671453957,0.06433554811585215,-0.01755291277483062,0.04609803643857702,-0.08093926257319917,-0.02031308825304634,0.008599750093930273,-0.120917565144755
0.01122847448639244,-0.03118135101938848,-0.05558290810805653,0.05876381530979785,0.01471896507066009,-0.03766314295530696,-0.01841203260703656,-0.07206765999523997
-0.05265008907303345,0.06828030449207,0.1002905061174637,0.03795319491522766,-0.03684999139369323,0.01717158178553633,-0.02713077264624183,-0.03524428395873942
0.04941551608740225,0.09967284407376677,0.01378041681429981,0.04914037480984092,-0.03480954842325387,-0.01339869470293789,-0.01694044584553697,0.06631799374284784
-0.0223783820351579,0.001173727574527182,0.03022014496896789,-0.02149916388293605,-0.04640378967163961,-0.01103174433695216,-0.0358727175121886,-0.02718073099692455
